id,is_iceberg
56c42675,0.5986531
736c4009,0.55361587
6a203662,0.8227012
7e4ad586,0.9980252
3aa99a38,6.937303e-14
8c74137b,0.9785132
b4181d37,0.5677324
fc80eb35,0.6030592
64e1b981,0.7351357
1286ea75,0.00036156178
7d276b6e,0.13727453
a386d706,0.9072582
ec149576,0.0543198
cd93b8c8,0.6455428
a534e7e7,0.70058274
ac9eb453,0.8178421
90076078,0.6571394
2cc7deb1,7.5653974e-14
8a1d8803,0.645038
ed549ef5,0.12575439
52f93bc4,0.00020515919
87b26c7e,4.9160256e-08
8b4b736a,0.9697021
51f1f1c1,0.61826295
7ccb045d,0.835907
fc6879b6,0.09348592
af01f762,1.5132097e-06
95e519dd,0.7755431
7e83b19b,0.7605699
a14f35c8,0.09163448
a61cadc3,0.83307815
1b769b14,0.8909105
80c3cbdb,3.7324614e-06
843612fe,8.5489127e-10
59fcb7e0,0.9955399
529593d3,0.9603648
5898a695,0.04624319
081c5fef,0.9952129
517c5fab,1.9960115e-07
4daf7af0,0.0036599338
85b02f43,0.65687567
2773053c,0.42401472
8fbc896a,0.7732818
3d6d6648,0.77131534
bb671f69,0.9106053
5332d0ac,0.23514664
efdf6eff,8.558868e-13
1f3e21c9,0.9329659
4060450c,0.93331456
1cd8282a,0.29248956
22807879,0.26259023
a30f4fb7,4.52767e-05
2560cee9,1.7289871e-06
f85dfff6,0.20732424
6fe4f47e,0.6617154
69d6387a,0.43169728
98842917,0.7598775
fcc96959,0.9522123
7e26baf0,0.67628145
4d609734,7.785267e-05
c96d08d2,0.8078045
11b14d14,0.99981797
22b68133,0.50380665
65cb30aa,0.6142475
80967ba7,0.9999912
b54aef48,0.7547329
020dfbda,0.52007365
4de9c502,0.104721695
e9f4af18,0.49334678
04c7c4f2,0.94474304
1ffbf411,0.30854028
cc57c57b,0.114860415
15373a40,0.9439739
a992225a,0.05605951
fbaf302b,0.70296776
8339a6ca,0.29526693
29d824f7,0.11182493
659f11a0,0.7177561
88fb9b4e,0.9042027
db2d689d,0.011134714
18da6fdd,0.9606515
0c16c0ce,7.338274e-10
7b7da3de,0.7410939
a44e0e0f,0.026688188
490e3fb1,6.819526e-08
0ffe1475,0.41858488
27efabd7,0.00050637126
3dcdfda3,0.6352028
637da450,0.6363946
16b64b9d,0.25103605
c76b1927,0.54912186
9126c78e,0.55556345
ceea2fdf,0.3959315
371c75e1,2.3380749e-06
dd09f50d,0.8159878
73674456,0.68062073
68d33c24,0.69311094
f703b77f,0.95841515
732d6b4f,0.66208345
5085b269,0.41093943
f42e8155,0.4136176
7fd58dbd,0.6261687
22666426,0.24383199
4bae16b9,0.87033796
a5953b7b,4.035951e-05
720ddece,0.6787595
e4fc697d,0.6256416
e2e1df27,0.6614302
42a1cc87,0.636344
7cd4c795,0.50122327
912c11aa,0.010759562
619f82b2,0.88679683
a883693e,0.0027776062
6b810953,0.92887425
7b8ec14a,0.09196827
ce40c72a,0.70981264
88d0e09f,0.21130916
5be97bce,0.038309067
26014fd2,9.632284e-06
278008b7,0.58791995
e8cf967c,0.013465494
7045bc53,0.2536577
da9cbaf4,0.06896499
8d656494,0.9965137
c55988d0,0.93394655
780e1171,0.55714667
13a31d5e,0.1418196
1883e583,0.6256674
5ee65141,0.34016612
260e1d2e,0.38812417
c874b041,0.0017131865
04f5386e,0.91857827
e575d0c0,0.00060480833
44d63bf6,2.5339206e-11
5c4e9b0b,0.001090467
eebcc3b6,0.32875445
2f33c31e,0.07881853
28f5f216,0.1913285
bb368d74,0.079473436
9dd66aea,0.98441035
bf89449d,0.026575774
de1b8020,0.53580725
e9af758d,0.29017687
64022bd4,0.789647
526789d8,0.00040525198
09025dbe,6.1168095e-08
115c6134,0.6094501
ce6aa2b2,0.5736505
b80c3064,0.03505686
4e2762bd,0.9999989
364242f4,0.53585184
bd3a96f4,0.38677293
73d09bf9,2.5629304e-10
86937a8c,0.8914814
0969a0e4,0.5846183
cfa4c867,0.009559691
da1e5985,6.5105018e-12
dd22bfc6,0.5111044
2fa1cecb,0.77841455
4fde6327,0.937037
4457c5ae,0.62480855
ad27be49,0.9991001
ba21ffbe,0.3600163
abd65309,0.017528087
6e3587f9,0.31873006
0e02c37f,0.20397544
b3fbf138,0.41446835
5d494001,0.5728698
d5d660bf,4.951866e-10
e4b67cb7,0.59042376
2fbc6b02,0.30488294
3ca0c3b2,0.79440045
7af13b7c,0.00070858
382198f0,2.6109354e-05
cdc5c9ed,1.9293816e-12
cca129c4,0.42643306
be9a6bea,0.054183334
0c2b9434,0.1243307
15e0def7,0.020945728
c193ae99,0.35977435
42ec7df2,0.6320026
917300c1,0.43343532
29e487c8,0.90606356
ff66dfbd,0.6057137
1dfbef19,0.79746747
ef8d5737,1.666161e-05
5ac62625,0.301885
9eda83f8,0.5289958
c5ff45a7,0.005183488
8b031162,0.6312806
11fa3e76,0.84575033
93da94f9,0.5551839
68e53103,0.2457931
dc0dc7fe,0.47700083
24e94921,0.9834677
d392087f,0.02029097
f5e7a1bc,0.9002602
7b42399c,0.9967965
9e2f2501,0.14045107
88f7c9f8,0.71215254
889ea184,0.0240075
5e0d7a22,8.1930825e-12
80042bdf,0.95746076
077b6c68,0.0046292543
006369ec,0.030803353
0ef3db85,0.7875829
187d1375,3.3674136e-05
19421236,0.0008586943
36856034,0.87393826
184095a0,0.5883578
cb857d4f,5.888627e-09
a49f2976,0.59536326
c885c8fb,0.06315172
290ad1c1,0.66815543
5da44185,0.006066233
4e1c0f40,0.00043019652
6811f516,0.31329829
c643494a,0.2001172
89b389ae,0.5518769
99f69fae,0.0025571585
85ce64f5,0.30138665
f39fda18,0.38325313
62fde645,2.510397e-07
54d976e4,0.7481476
214093ab,0.99684364
9e091904,0.049062997
58524bde,0.9187703
3a7c5aa7,0.009894282
98ff7b84,0.7200123
ba3a611d,0.58371854
3bde5fa5,0.2699469
a0030881,0.68362653
2eb4938c,0.0018202066
9a605545,0.56710804
844f2bfa,0.43100816
4d5e1ea0,0.44476095
e4fbfec8,0.98793876
86ce8eca,0.9523064
d52c6043,2.2374413e-06
21c46c83,8.271812e-12
dfdfb031,0.66742444
35e4aaca,5.025812e-07
017bcd36,0.2589412
8ae998ba,0.4658481
6c08a718,0.61337733
a54ad43e,0.68580014
587bf099,0.39681134
b8e4ba9a,6.2936206e-06
d29eff4d,0.9885342
5edb551d,0.15901104
6eec33e0,0.8029694
c2149448,0.63732
bd81b915,0.71214306
b10b49f8,0.22431174
cf14ef53,0.46598503
c27fdbb6,0.8443332
e4351dd8,0.009672403
1ca3c9ec,0.17543355
2dcccddb,0.84180975
a8c32975,1.0027295e-11
d940095f,0.7800698
ca389493,0.0007056594
dbc9cdf1,0.1543284
dbb14840,0.7467094
d52cfd90,0.7274698
b4096333,0.019598335
93e8e5ad,0.70648956
b0dfd29c,0.54251915
cd4b5986,0.90532434
aa3a8108,0.9356793
254d2238,0.34944606
738ee6ba,0.6306012
f5af2459,1.0425957e-08
809b49f3,0.09556082
e3539167,0.8076023
a1f32e74,0.6835054
b348ac39,0.002011925
4db8e0d7,0.0042957067
d66d465b,0.38539675
b10d2bbb,0.38602412
01e63d93,0.0047152042
4b7aada2,0.7186845
7583914c,0.7486758
caf59295,0.5112334
4a9404f6,0.9213878
45d719e3,0.09165335
71716a82,0.6117437
5a0dd3ab,0.675315
c5810d21,0.21029204
f678038a,0.16576698
e3f2411e,0.66096187
070fa8e6,0.97211266
fe6e897a,0.85335386
05f4931b,5.7728914e-07
4ce91a00,0.81492126
0246ee0c,0.5549775
d0cd49b0,1.4575643e-10
d0a8b2f0,0.5734643
f108894b,0.025947481
156c5a85,0.83345264
df33d7b2,0.87573
baa0ec5c,0.28205198
243bac76,0.60854083
72b7819c,0.27005267
3bf4c2f4,3.190811e-10
70b0d042,8.7414315e-05
51e2b7ca,0.18972898
0dd1212b,0.5891041
c721c53c,0.00898242
a9028dea,7.476201e-05
7ce9e776,2.495765e-10
6578f35d,0.7739105
0ed8cf16,1.8487688e-06
447846f7,0.00024688244
0699c09a,0.1560981
d28af579,3.4735647e-05
6569075e,0.84385645
1ab85794,0.99221075
1745f65a,0.6735358
857d0e74,0.56526995
8a24db5a,0.96327627
dbdbfc89,0.7680664
bf742a69,0.4889331
3fa06975,0.64253485
346bee7d,8.5471646e-07
1f0f8e85,0.13675195
65f5a422,1.6575829e-06
ab6e8e04,0.97421384
8c5ec9b8,0.9975185
33f6b29a,0.7798166
0129bddd,0.07774648
914dced2,0.5260907
4e43ed1c,0.27409154
4cabc6b4,0.76647866
8c1e831d,0.6703932
8e7d4626,0.6137986
8f6d47ba,0.47220773
fddd6685,0.54357505
9ab2d11f,0.4314439
d144c4fe,0.14411685
d809a3e5,0.03655988
888e38cf,0.62137216
0cadb51a,0.09499562
a3c247d3,0.26280344
8d866bfd,0.88435745
fc0b7b59,0.08999196
bb58f257,0.57407826
5abd9ea2,0.9996538
f31369c0,0.0006053448
b2df1546,0.03436175
2d955a2f,0.8674251
224f31a7,0.71401626
7354202b,0.029993623
91bdeaa6,0.6622151
4af9acf6,0.029780656
e78ddb82,0.32251382
9c0d19a3,0.55461496
ff042ec1,3.73645e-08
89f9dbb6,0.00095179677
51062fd7,0.064942
81fbf318,0.2993034
0226002d,0.103092164
af182c5f,0.49571347
1a49506e,0.002077043
fa530b08,0.0015485287
aedf4fac,0.99303156
0ecfc382,0.1823566
6b055252,0.440658
e84e4298,0.29866183
5cbebe85,0.8308432
f43ac361,0.75019085
4c44148d,0.77119577
d3320ed0,0.8841964
076589f2,0.025237024
ea34a408,0.49363324
60b2a91b,0.530018
c79f6c3f,0.6081096
dd40e451,6.059501e-05
a0bfc4d6,0.018516272
c68e8922,1.459045e-07
75b9b3d3,2.5504368e-10
09585ae4,0.052718222
ade05c36,0.23368382
8aa76684,0.7216298
6399fe30,0.16843706
9b7ad695,0.77701616
7f6d3c16,0.18803364
8b5497a2,0.683238
b61ac08b,0.8996944
70c83161,0.009432644
f41de0c7,0.88437295
01172550,0.0009863377
878baaa6,0.08955866
a71ac38d,0.6526035
3e61c5e1,0.10952243
2d10aadc,7.263625e-05
b3027c0a,7.483399e-05
2b76b075,0.9824506
c47fc129,0.693542
bb478cae,0.5439346
b3c9e845,0.9754014
4b1b2a61,0.02408275
14b311f6,0.5088447
e5c8e775,0.50367147
566c86ca,0.7893461
149b5e89,1.02767335e-05
f2aaa705,0.031116068
6b7e4a08,0.3608228
ebb4f679,0.7382307
5a17b824,0.21349663
2c407095,0.0010717213
93e299b6,0.5548474
dee0c66e,0.58553433
3f9d7570,0.07343444
3be9624f,0.6595703
e9ee98da,0.57074875
e73d6bae,6.643811e-05
f0ccd2ed,0.016333789
1a6fd33e,0.34185123
c4be528d,5.596833e-14
9568e398,0.30298024
319842ec,1.4619915e-10
6eb11771,0.005778998
f902ef9a,1.2373217e-05
7d324378,0.6102383
1d0c5e40,0.71323085
674b40ff,0.5845753
fb24d7d7,0.6860668
bc1540d3,0.7622271
6ee01efd,0.62317544
27c82155,0.18427521
b26da393,0.2397187
13a05958,0.40534917
2f077a39,0.0003132522
a6ab4353,0.006488502
518ca536,0.0011455119
75f5fe9c,0.65166205
c6e42e94,0.30986232
5f2bae34,0.004572153
2b6e8231,0.14643157
b37e6922,0.0051034987
08608737,0.08696672
0712e0b2,1.6498543e-05
acbd4462,0.5082183
16a25321,0.63063157
abb85c83,0.73647815
621fc582,0.7752433
2b692382,0.1806269
fcf645f5,0.47664332
8dc77e3e,0.9440073
a6a980c5,4.2833917e-06
c835f175,0.34457368
4d1fc845,0.626643
6f2dc077,0.48589358
9ba185f6,0.01630801
4e5f188f,0.18142805
a495efac,0.6417315
1f3d6cbd,0.33404738
0f6372d9,0.55099106
830e6f72,0.6898948
84922e32,0.6919491
b7d95c92,0.00069344044
18d29c0b,4.4771784e-11
d337c39b,5.779604e-06
0fecb752,0.6809834
e59ce961,0.99945927
3131bac2,0.4152253
85cd075b,0.5982183
53eae829,0.56005275
c52d4735,0.22262406
8d0dff4e,4.2281974e-16
af396578,0.4430443
81b71a3e,0.0023150146
b081a6be,0.5604666
a298e472,0.0002426207
2c3040d5,0.99965423
777e918e,0.47687945
8f140837,0.9675331
69e74507,0.5202151
d2fa49dd,0.33777344
e4b8a658,0.7478565
b22b7bb0,0.05002272
e28e413d,0.2689199
d79a5b42,0.5342677
8d05dd93,0.61109024
655b528c,0.58383095
fef22c11,0.6574088
11ce85c7,0.55129063
2abdf225,0.39240462
691e57a6,0.8523805
5edf8257,0.14513665
2e3e6525,0.76842165
5e1e95ef,0.20107043
2d6baf47,0.23994881
ea692aeb,0.017615736
326ea4da,1.0262669e-05
2c2144a8,0.6632032
995f5f0a,0.7381878
b10fdf53,0.6797571
3dc110b0,0.35324514
1e423da1,0.6711497
e415b627,0.9040891
f905d8be,0.74715567
ebe75960,0.017489076
9887d0d7,0.99984133
d20fc497,0.04561612
57cc8d82,0.31683356
19c1c0a3,0.72069246
bd5242b8,0.0002914369
a93c966a,0.00012481213
69f7ee7c,0.48178172
400c030f,0.69645154
f7cf59db,9.399487e-09
9057f177,1.28313395e-08
f874aa96,0.6251697
3d2b2f65,1.0473619e-05
b1a9889f,0.5300198
5638800a,0.6986055
6cc3de85,0.43309933
c45a6f9a,1.563653e-05
719dcb55,0.7513844
abc29c67,0.66378164
0d8454bf,0.5702331
da9b4543,9.2677466e-10
f5643fec,0.036296308
d8f178ad,0.13825247
6813bfff,0.629662
f517bc3c,0.72613454
c1254561,0.12107089
fb1ed800,0.0045313537
42cd718d,0.15415746
3a3f1352,0.57673264
531c29eb,4.8772876e-07
f6383a5e,0.42659184
9927fa32,3.5686425e-17
de4e8cd1,0.2032885
0df14296,0.9486645
9604cf33,0.83269507
3ae2ee8a,9.8197505e-14
95996594,0.013640285
2908036d,0.8345569
59b96076,0.3244825
1b511fe9,0.6245161
52e0670a,0.5543672
8b045c21,0.03040415
d818079e,0.969893
0e359c0e,0.012295932
9f68e110,0.4096753
2257324c,0.8623675
6d5c700c,0.003340304
ac3efb70,0.28333625
c17b7dbe,0.17295304
9cbbe5f8,0.9882241
2f7d1ca6,0.55390674
2a773c6b,0.14970762
4aa51844,0.6279417
50414b6c,0.99944305
fa708c94,0.84071815
4ffb2214,0.63330656
f080f2fd,0.002061963
7686a991,0.55274385
210584fa,0.9951682
314a0c60,0.781211
652738be,1.81134e-07
97328fb4,0.9999993
1ffc4b1b,0.050458312
285775b5,0.2549098
fae7c37d,0.48277655
95faa6e2,0.7358462
2cc92463,0.89990306
be0a4884,0.16876662
0ec6cc07,5.5214707e-05
7addeb4a,0.047250897
7078e35a,0.87549275
00bb722d,0.00028833747
fb6d9aaa,0.7813351
8739c78f,0.17632869
b80307d7,5.4704567e-05
d6aba752,0.92395735
239e313f,2.9670792e-07
71cd2877,0.10752097
b870c6ec,0.13380477
148f600c,0.027861774
f2de5d65,0.061744034
9c48afc7,0.9743013
888d5190,0.5549619
c2d79443,0.98422766
07458d5d,0.9717041
80eedd13,0.00027874112
281ec65c,0.0003543198
2d85da71,0.7347604
88e6d0b1,0.4420251
b2bd9d8e,0.88732255
38a978ce,0.83307433
23ff220a,0.03400317
db055794,0.9868052
e1707308,0.22630495
83a3aeef,0.51948583
7e15b042,0.49180743
0bd24025,0.002293557
ffd5b968,0.06032622
bbbeb3f3,0.025455505
8b8867f6,0.9028597
e194338e,0.50629395
6f151f1d,0.70901495
195dca0c,0.55037576
f53d80c7,0.0016838312
11e40b77,0.9014967
68ef9a7b,0.83714247
9e71b979,0.9977251
468c860e,0.461985
db924274,4.429196e-08
bd440b55,1.4674376e-16
00aa3cc0,0.51594764
4a12a86b,0.84624565
2c6d8b37,0.050987363
e3627025,0.73728186
be761ffe,0.06650752
b0656196,0.89001226
ece21805,0.4047203
588abb8a,7.7334476e-12
6cbbefe2,0.72677803
4b8bfbee,0.5154361
6e92fb57,0.3882546
9a44a5f2,0.15951937
4f0b2b92,0.34475476
1505b82b,0.55280286
7d466bf9,0.13220179
576c6542,0.43596637
8291657d,0.36831194
f511d824,0.71592057
4d47c4c7,0.6274388
fa54293b,0.576979
01b9a8b1,0.7492341
c28c7b2c,0.90628785
584ce991,0.7787758
f3f4b189,0.72851133
7198ab97,3.156247e-11
5e72d0b6,0.9468838
f6515d3b,0.670512
8bc9742d,0.16062042
22c36469,0.2708339
7fcfd569,0.902578
80a85ac1,0.69674563
76ba4556,0.023938388
bb77bbf5,0.5724915
3f73ab1e,0.960616
097e911c,1.0941539e-07
e10f4392,0.30908477
806d5b36,0.6640485
3d39d621,0.08068293
fde36964,0.113704205
e0f2ae24,0.7307169
f6988945,0.5870384
3b11719a,0.0005456805
0deb60e7,9.636754e-05
c0b9e68a,2.6022045e-13
3494a0d1,0.15700924
acbb9196,3.6687385e-07
52986021,0.672565
d544ca63,6.109767e-06
65f12c9d,1.6237242e-07
b2481ac9,0.9139315
c243a8fa,8.609544e-07
72d75152,0.00019729137
8bab8f93,0.66312057
cd4e72c6,3.3535605e-10
650ce31e,0.9933559
b7e02cd3,0.93804246
31c6cf57,0.009639263
a602c92d,0.5910359
b00d875e,0.79706633
b9fe2749,0.003766954
24ec82b4,0.6007645
b4e44ab4,2.5038909e-09
5cac86aa,0.21105078
521c5d2b,0.9301784
edc2db0b,0.23527318
99042dbf,0.5624231
284a1e3b,0.055251837
2b162deb,0.43225184
7b2d72ff,0.6018834
98976b64,0.9867384
df369406,0.962157
ba529f7f,0.673626
0ee35685,8.538491e-12
5c9153a7,0.33537203
c34bfffa,0.047379673
7f2f2bef,0.95148087
36b6304f,0.006821722
8500f7a8,0.70183396
31edcffe,0.1544551
b17fc779,0.5543524
b1301f39,0.050636917
78f1eb1c,0.6504253
29fd91a7,3.7309873e-12
7fc4ec36,0.17423981
6d519a8f,0.5593658
b98b48fe,0.63612336
00798379,0.38154623
b182e233,0.50517744
72481332,0.056277633
a3dd6b46,0.52021855
55e1a2fa,1.3161174e-09
ca167f7e,0.60359156
a2f6fc60,0.38293117
c12ce38d,0.88231516
41cc3cf1,0.20502985
75d15e82,0.30534577
3ea7f47e,0.49314085
f78236c5,0.6160233
23e4de19,0.6829333
46bb840e,0.571578
0163756d,0.9456019
760c3340,0.92851937
f657d0b3,0.74736303
2834e5e7,0.65341103
e1c188b9,0.44069722
ebc4685b,0.34999096
dad4ec14,0.85445774
598af27d,0.002177745
b4dc7f97,0.4533953
720f420d,0.43971843
c76d8118,0.10874593
b471c603,0.5821172
d7f44170,1.3412273e-07
c9b9f79f,0.0019719005
ab4da4fb,0.7386474
178aa124,0.3944417
8c5d18fd,0.0052247345
cf2a2fc7,3.06813e-05
2e246f9f,0.9898119
2ba7907a,5.215202e-06
f214540a,0.59681493
03d3ec95,0.376693
63d2d8ae,0.65687037
baaaa0bb,0.7842099
156bd669,0.50527775
cec57749,0.1766319
451cf7a1,0.77977026
67ee7a39,0.0024161339
0e8a2a9a,6.1615367e-07
a52e73bd,0.21265578
e6ac7aee,0.90449405
7a85f62a,0.18198338
43a086e4,0.984046
32136d23,6.8671544e-12
e7f5ccba,0.2931726
58476959,0.9265411
8ccec255,0.74244094
4b22ad9f,0.9832138
a1401886,0.589264
2686bacc,0.73560303
2989e2e0,0.087664664
b77deb16,0.5761759
08493b52,9.736836e-13
23d82bac,0.29781136
9ac4b71e,0.62761235
e6ddc0f5,0.44818026
17832ef4,0.6204371
ed60af4f,0.76645696
aaa95c59,0.73731714
f9a48982,0.00012946129
316eab1d,1.7478716e-12
2a57d8ad,0.58207136
6f19f77d,0.44749576
8da56219,1.1385746e-09
67fb6867,0.54766375
ce92720e,0.8887898
2893de1d,0.049218446
257e9545,0.9591495
f3dd39cf,0.86946726
5b6ac9d0,0.00061294436
71d93ab6,1.841374e-07
ba6f3747,0.553537
22c4a251,0.8397705
663a0e81,0.31842864
006abe61,0.002603501
73101c44,0.66994977
6532ea43,0.13560322
6b212e40,0.69379973
ba767a4e,0.41809785
b68fda7b,0.53464186
8c7e4855,0.001463592
6e303b94,0.99998814
973c63c0,0.9846788
91bc8a61,5.34846e-07
b9d42d7e,0.8078115
1e50c3f4,0.68078077
e6515685,0.88861156
c0d02666,0.8804406
420c7bc4,4.626021e-06
35d0788a,0.5402341
56f15158,2.2704125e-15
f0a0586b,0.5365608
ee809167,0.36455005
83f5d9e4,0.7633835
e897ba70,0.015965313
da4f1697,0.76985896
6a5c8da8,0.909073
b352e469,0.4700581
e7fc4119,0.0020704865
95906de0,0.9675964
f6a9fa75,0.6488255
f0e65285,0.40862215
00ba1b5a,0.34013423
c6452bbc,0.00082197785
10841913,2.0938169e-06
55a784b5,7.653315e-08
37d789ea,0.6382765
6e7afade,0.71920395
98cf7b29,0.286389
81f2879e,0.95208657
6ac9185e,0.5224327
37799494,0.00046876073
37cfb516,0.49050787
3999e2a6,0.7532129
571a73c4,0.90845776
5c946fa7,0.6383789
293d4dcf,0.6499187
92165d7c,0.5419703
4af76897,0.47298098
fb33d700,0.0085761845
86e22626,0.5081804
da603904,0.6613332
c85e38bf,0.9603584
8046c7d3,0.15347922
115f4b3c,0.10588685
1b513356,0.68816507
aeff3630,0.008962363
707505e3,9.914979e-07
2494f3db,9.142586e-09
8711f61e,0.45382386
381bdd01,5.309115e-09
efc85238,0.59312516
ea62c1f2,0.4822689
738bc412,0.7790265
b6357cd7,0.0011118352
dcbd2946,0.7899152
60d6c35b,0.563516
a66ab78b,0.26232386
1a71e92f,0.00016367435
9adc2c2a,0.67118883
00503faa,1.9408317e-11
cddbbe52,0.9002025
bda9d3f7,0.30531478
a3396076,0.0008417964
f96b8060,0.40816855
1f692c31,5.99217e-10
80fc2b4c,0.344418
bcde0042,0.16751379
00abc1a2,0.802464
19dd8b45,0.0005028248
21c789c0,0.8072643
47a552ec,3.0560288e-05
7817f1f6,0.4792874
3a9d0cd3,0.21817285
6a461834,0.0011963844
9bebaa19,0.7443368
f1c137fc,0.060017854
c10a2b86,0.70910555
f7078526,0.46759123
ca783374,0.59680164
8288ecbc,0.15792984
6c8cc252,0.6230151
d0d8eac7,0.99080706
ca13b8fc,0.7466067
b6f813a0,4.30097e-09
a7f9dd0c,0.92019176
2b3dce68,6.704393e-12
d3ddf42a,0.61689055
ad975bfd,0.89720213
d6684c82,0.9838977
cff528a7,0.29398385
f320ea1f,0.51264846
d70f80d8,0.847394
301e2089,0.70511377
f2101db5,0.30914992
e9609fde,1.4055222e-10
6b06f3d4,0.014830828
dc5f06a5,0.8769713
ad3b1c8d,0.64565456
87fa851f,0.7349306
edfe0d9e,0.00039044023
484e7e3f,0.63248897
747fc25f,3.6348945e-05
06e201c9,0.64733887
6a7b7b16,9.7971395e-05
76f51088,0.74520105
0c6ce303,0.39693302
a8750a23,0.04770106
005d1a8d,0.63441676
7f0be083,1.3863893e-10
7a0f2f2f,0.5097141
e1f9257f,0.47562385
a6fb4681,0.9007231
c1c7e9be,0.00061145425
ac869afa,0.3969013
e99c19c1,0.42240685
bbef7d99,0.7293947
37e2e959,0.41762236
cbcaf60b,6.270212e-14
87e7af15,0.86751
343c2321,0.23361084
86bceac5,0.3599037
4ab48f91,0.06434205
5f483683,0.00063830614
08d13069,0.8414886
c35ffbea,0.408939
fe432129,0.1586029
f5f77552,0.062046915
59eef4b5,0.8063594
8a9683f3,0.00015440583
3469718e,0.5511161
403b44fb,0.48760664
41b9e7ec,0.99988663
41f2ae81,9.893386e-11
f08c166b,7.3882594e-17
6b2ff695,0.63359374
80896ecf,0.07236397
ae4686ff,0.057286352
c7f2e193,0.044761956
f225df4e,0.5720131
c1746a28,0.0037377179
b784e5eb,0.7291759
c3dde492,0.05570239
1f8ded3b,0.5787749
c94ccf7c,6.2366724e-14
cb094c48,0.008153588
a3c7ad85,4.2203328e-07
50e04b40,0.29572004
1e4c051e,0.7802121
8988d5d3,0.8906683
c642619f,0.013491482
c6acb363,0.078963995
8be4b652,0.8225702
44dca4a2,0.73494303
f907ebd5,0.8902427
f7dd1654,0.63758427
0c758a71,0.51459783
f9b8bbb3,0.80856586
7c70db2c,0.6720046
c8dc61a5,0.5009134
85d93789,0.0021426976
dca344ad,0.27796435
af2fbdce,0.74889
8b83889a,0.20077226
78dfc07d,0.9999862
4e94be53,0.42987812
0e817454,0.7180723
dfe6fa99,0.00014030933
3edc1cc0,0.4286141
8c6dbe7d,0.5881323
bdf32d47,0.8165747
2760f741,0.7110593
ef55d0c0,0.010347128
8fcfa985,0.7019746
60161993,0.37834108
25ad6a48,0.741356
696f6720,1.8475859e-08
04362967,0.6824574
5258c583,0.43652457
f879fe70,0.5494478
2439dfdc,1.4165351e-10
ac950d25,0.8912828
e6959965,2.4913327e-06
19a32064,0.6735833
5d50c406,0.68631065
dcec8355,0.869545
5c8d42bb,0.08395699
51c63020,0.013938516
084e91db,0.8302719
6b8a360a,0.0031735897
9472ba7d,0.7048911
44a04f77,0.7679729
942e9022,0.9989847
527e6832,0.9814618
9e227218,0.5221063
604418cf,0.14075005
1cb56f66,1.7281769e-05
0c6632d8,0.6196615
f4a5d0a4,0.6872216
dfdc63d6,0.93437415
30aa34b3,0.67828035
17e1ddd6,0.12813118
d537c796,0.4542835
c767fce2,3.1451914e-06
b99a21ba,0.00378412
ba1b5388,0.5656663
cecd5499,0.97285616
bb76f9a9,0.407151
65c7d23c,2.679427e-12
ec5777c1,0.0009172857
5e6863d7,0.31971586
d8776c31,0.76895875
d2259acc,0.00011482092
d99d01b1,0.00075519085
b7baff6a,0.6937918
a6bf99c2,0.09957862
b01fdaf1,0.9369524
dd8ad5ed,0.19264546
9cff4ede,0.72552705
14ab6ce9,0.5913399
d0868f38,0.117427796
7351accf,0.0016510189
8469d948,0.6272242
9cc731e6,0.55744225
c991b886,0.9629308
15c427d5,0.92307997
7c7afc5f,0.86996305
99cd0a99,0.0010710359
1d4e77b5,0.5912195
ff2d1583,0.6520482
1041e785,0.32931113
0ce1b293,0.8902527
8ba6ac8b,6.4277736e-11
7c0d1b8c,0.2619627
b8365041,0.02323106
844e0e89,0.83343744
f9075b74,0.5876264
26758b1d,1.684567e-05
c071ddaa,0.8510326
e5664562,0.8764938
5ab278a3,0.99982435
9135a187,4.8347152e-05
199b3b1c,0.00040864944
99772654,0.04401666
fefe466b,5.1491655e-10
0a0a0a22,0.65837497
765bfc2a,3.4374898e-07
65c8d6d5,0.65829134
cc895cb8,0.8049034
73664654,0.7306391
b3a8a04e,0.6887101
da02c8c5,6.123186e-07
5359feb3,0.16069847
72201aa5,0.0024215877
a0f90d86,1.6921991e-05
6636f228,0.6569551
505fec03,0.7106948
6bc192b8,0.49167797
3cf96637,0.7097116
8b118095,3.6380366e-20
5ee7a2d0,0.000110567824
777c5dd0,4.2842166e-06
fb470e0f,0.2202861
3dd51326,0.95159733
274ddcfb,0.030684084
40e0e281,0.58384126
4ee8792b,1.5688993e-08
b7073f4b,0.5489339
57746572,0.56847405
c663ce18,0.36277217
8e4a1245,0.378465
61a8d153,0.049818516
f542678c,0.005369991
b5634a66,0.40845484
2f45d195,1.3582693e-19
292f4a29,1.7834498e-09
1c05dc2a,0.038656294
d55bd660,0.69124615
f4a5f0d1,0.9999734
431c633e,0.37686947
f405840f,0.5505677
b99f6ab7,0.003393054
c5a74119,0.8539401
11a31337,0.75215733
766b2fed,6.817188e-11
8c4798af,0.7598355
85a25590,0.9952589
5cc7453a,0.53367704
bf6837a6,0.8186542
027d40aa,0.7150558
fed054e5,0.53947157
8caa268c,0.91364336
def46fec,0.7704375
4b85d4b5,0.6317876
20eb4bf0,0.71383935
38511b3d,0.99956524
f89f4fd5,0.008600354
9364c592,0.5438175
9dadbf56,0.48141208
9f2f6c98,2.4841097e-07
a401ce15,6.3416937e-06
d4dbb7bc,0.34947535
630ce8fc,0.668158
cb11a60d,0.54055595
5b401901,1.9380166e-11
